AC_No,AC_Name,PC_Name,Winner_Party,Winner_Votes,Runner_Votes,Runner_Party,Total_Votes,Year,Election_Type,Margin_Votes,Margin_Percent
171.0,Howrah madhya,Howrah,AITC,87747.0,69673.0,BJP,183713.0,2019,Lok Sabha,18074.0,9.838171495756969
171.0,HOWRAH MADHYA,Howrah,AITC,111554.0,65007.0,BJP,195144.0,2021,Vidhan Sabha,46547.0,23.852642151436886
171.0,Howrah Madhya,Howrah,AITC,94136.0,68821.0,BJP,187583.0,2024,Lok Sabha,25315.0,13.495359387577766
172.0,Shibpur,Howrah,AITC,85710.0,57294.0,CPM,151495.0,2009,Lok Sabha,28416.0,18.75705468827354
172.0,SHIBPUR,Howrah,AITC,100739.0,54335.0,AIFB,162923.0,2011,Vidhan Sabha,46404.0,28.482166422174892
172.0,Shibpur,Howrah,AITC,81529.0,43322.0,CPM,165934.0,2014,Lok Sabha,38207.0,23.025419745199898
172.0,SHIBPUR,Howrah,AITC,88076.0,61062.0,AIFB,169839.0,2016,Vidhan Sabha,27014.0,15.905651823197264
172.0,Shibpur,Howrah,AITC,75355.0,66644.0,BJP,171663.0,2019,Lok Sabha,8711.0,5.074477318933026
172.0,SHIBPUR,Howrah,AITC,92372.0,59769.0,BJP,182219.0,2021,Vidhan Sabha,32603.0,17.892206630483102
172.0,Shibpur,Howrah,AITC,79464.0,65258.0,BJP,174648.0,2024,Lok Sabha,14206.0,8.134075397370712
173.0,Howrah Dakshin,Howrah,AITC,81425.0,80038.0,CPM,171806.0,2009,Lok Sabha,1387.0,0.8073059148108913
173.0,HOWRAH DAKSHIN,Howrah,AITC,101066.0,69644.0,CPM,180271.0,2011,Vidhan Sabha,31422.0,17.43042419468467
173.0,Howrah Dakshin,Howrah,AITC,80453.0,54541.0,CPM,184062.0,2014,Lok Sabha,25912.0,14.077865067205616
173.0,HOWRAH DAKSHIN,Howrah,AITC,93689.0,77495.0,CPM,196038.0,2016,Vidhan Sabha,16194.0,8.260643344657668
173.0,Howrah Dakshin,Howrah,AITC,97699.0,73115.0,BJP,204309.0,2019,Lok Sabha,24584.0,12.032754308424984
173.0,HOWRAH DAKSHIN,Howrah,AITC,116839.0,66270.0,BJP,216940.0,2021,Vidhan Sabha,50569.0,23.310131833686736
173.0,Howrah Dakshin,Howrah,AITC,102763.0,73091.0,BJP,209689.0,2024,Lok Sabha,29672.0,14.150479996566343
174.0,Sankrail,Howrah,AITC,75340.0,59786.0,CPM,149586.0,2009,Lok Sabha,15554.0,10.398031901381145
174.0,SANKRAIL,Howrah,AITC,88029.0,70172.0,CPM,171897.0,2011,Vidhan Sabha,17857.0,10.388197583436593
174.0,Sankrail,Howrah,AITC,71965.0,55367.0,CPM,180461.0,2014,Lok Sabha,16598.0,9.197555150420312
174.0,SANKRAIL,Howrah,AITC,86212.0,71455.0,CPM,192874.0,2016,Vidhan Sabha,14757.0,7.6511090141750575
174.0,Sankrail,Howrah,AITC,96124.0,75019.0,BJP,201061.0,2019,Lok Sabha,21105.0,10.496814399610068
174.0,SANKRAIL,Howrah,AITC,111888.0,71461.0,BJP,222127.0,2021,Vidhan Sabha,40427.0,18.199948678008525
174.0,Sankrail,Howrah,AITC,103109.0,76250.0,BJP,216068.0,2024,Lok Sabha,26859.0,12.43080881944573
175.0,Panchla,Howrah,AITC,75103.0,54699.0,CPM,143022.0,2009,Lok Sabha,20404.0,14.266336647508776
175.0,PANCHLA,Howrah,AITC,76628.0,64510.0,AIFB,167440.0,2011,Vidhan Sabha,12118.0,7.237219302436694
175.0,Panchla,Howrah,AITC,86681.0,49720.0,CPM,176563.0,2014,Lok Sabha,36961.0,20.933604435810444
175.0,PANCHLA,Howrah,AITC,101126.0,69199.0,AIFB,190868.0,2016,Vidhan Sabha,31927.0,16.727267011756815
175.0,Panchla,Howrah,AITC,103567.0,69332.0,BJP,193965.0,2019,Lok Sabha,34235.0,17.650091511355143
175.0,PANCHLA,Howrah,AITC,104572.0,71821.0,BJP,217009.0,2021,Vidhan Sabha,32751.0,15.092000792593854
175.0,Panchla,Howrah,AITC,123025.0,66367.0,BJP,211457.0,2024,Lok Sabha,56658.0,26.794099982502352
176.0,Uluberia Purba,Uluberia,AITC,65312.0,48438.0,CPM,132112.0,2009,Lok Sabha,16874.0,12.772496063945743
176.0,ULUBERIA PURBA,Uluberia,AITC,68975.0,49391.0,CPM,148410.0,2011,Vidhan Sabha,19584.0,13.195876288659795
176.0,Uluberia Purba,Uluberia,AITC,58702.0,43935.0,CPM,160630.0,2014,Lok Sabha,14767.0,9.193176866089772
176.0,ULUBERIA PURBA,Uluberia,AITC,72192.0,55923.0,CPM,171104.0,2016,Vidhan Sabha,16269.0,9.508252291004302
176.0,Uluberia Purba,Uluberia,AITC,86179.0,66391.0,BJP,178778.0,2019,Lok Sabha,19788.0,11.068475986978264
176.0,ULUBERIA PURBA,Uluberia,AITC,86526.0,69400.0,BJP,193021.0,2021,Vidhan Sabha,17126.0,8.87260971604126
176.0,Uluberia Purba,Uluberia,AITC,91924.0,67498.0,BJP,187763.0,2024,Lok Sabha,24426.0,13.008952775573462
177.0,Uluberia Uttar,Uluberia,AITC,65196.0,54216.0,CPM,130980.0,2009,Lok Sabha,10980.0,8.382959230416857
177.0,ULUBERIA UTTAR,Uluberia,AITC,76469.0,58021.0,CPM,145804.0,2011,Vidhan Sabha,18448.0,12.652602123398534
177.0,Uluberia Uttar,Uluberia,AITC,78080.0,48172.0,CPM,156301.0,2014,Lok Sabha,29908.0,19.134874377003346
177.0,ULUBERIA UTTAR,Uluberia,AITC,79390.0,65208.0,INC,164965.0,2016,Vidhan Sabha,14182.0,8.596975115933683
177.0,Uluberia Uttar,Uluberia,AITC,82871.0,68888.0,BJP,170018.0,2019,Lok Sabha,13983.0,8.224423296356855
177.0,ULUBERIA UTTAR,Uluberia,AITC,91501.0,70498.0,BJP,185780.0,2021,Vidhan Sabha,21003.0,11.305307352782862
177.0,Uluberia Uttar,Uluberia,AITC,89361.0,71358.0,BJP,180512.0,2024,Lok Sabha,18003.0,9.97329817408261
178.0,Uluberia Dakshin,Uluberia,AITC,64404.0,53146.0,CPM,129871.0,2009,Lok Sabha,11258.0,8.668601920367133
178.0,ULUBERIA DAKSHIN,Uluberia,AITC,73734.0,61902.0,AIFB,149029.0,2011,Vidhan Sabha,11832.0,7.939394346066873
178.0,Uluberia Dakshin,Uluberia,AITC,73158.0,53676.0,CPM,161357.0,2014,Lok Sabha,19482.0,12.073848670959425
178.0,ULUBERIA DAKSHIN,Uluberia,AITC,95902.0,60558.0,AIFB,177239.0,2016,Vidhan Sabha,35344.0,19.941435011481673
178.0,Uluberia Dakshin,Uluberia,AITC,96445.0,71498.0,BJP,185305.0,2019,Lok Sabha,24947.0,13.462669652734679
178.0,ULUBERIA DAKSHIN,Uluberia,AITC,101880.0,73442.0,BJP,202266.0,2021,Vidhan Sabha,28438.0,14.059703558680154
178.0,Uluberia Dakshin,Uluberia,AITC,103696.0,70563.0,BJP,198475.0,2024,Lok Sabha,33133.0,16.693790149892934
179.0,Shyampur,Uluberia,AITC,90895.0,62079.0,CPM,164783.0,2009,Lok Sabha,28816.0,17.487240795470406
179.0,SHYAMPUR,Uluberia,AITC,99501.0,64882.0,AIFB,175658.0,2011,Vidhan Sabha,34619.0,19.708182946407224
179.0,Shyampur,Uluberia,AITC,95803.0,66951.0,CPM,188727.0,2014,Lok Sabha,28852.0,15.287690685487505
179.0,SHYAMPUR,Uluberia,AITC,108619.0,82033.0,INC,203631.0,2016,Vidhan Sabha,26586.0,13.055968884894737
179.0,Shyampur,Uluberia,AITC,107867.0,76573.0,BJP,204651.0,2019,Lok Sabha,31294.0,15.291398527248829
179.0,SHYAMPUR,Uluberia,AITC,114804.0,83293.0,BJP,221889.0,2021,Vidhan Sabha,31511.0,14.201244766527408
179.0,Shyampur,Uluberia,AITC,113532.0,83619.0,BJP,217023.0,2024,Lok Sabha,29913.0,13.78333172060104
180.0,Bagnan,Uluberia,AITC,74113.0,56650.0,CPM,140520.0,2009,Lok Sabha,17463.0,12.427412467976088
180.0,BAGNAN,Uluberia,AITC,82730.0,63460.0,CPM,154477.0,2011,Vidhan Sabha,19270.0,12.4743489322035
180.0,Bagnan,Uluberia,AITC,83684.0,49778.0,CPM,169057.0,2014,Lok Sabha,33906.0,20.05595745813542
180.0,BAGNAN,Uluberia,AITC,97834.0,67637.0,CPM,180838.0,2016,Vidhan Sabha,30197.0,16.698370917616874
180.0,Bagnan,Uluberia,AITC,109070.0,60776.0,BJP,187499.0,2019,Lok Sabha,48294.0,25.756937370332643
180.0,BAGNAN,Uluberia,AITC,106042.0,75922.0,BJP,199935.0,2021,Vidhan Sabha,30120.0,15.064896091229649
180.0,Bagnan,Uluberia,AITC,107616.0,69143.0,BJP,195976.0,2024,Lok Sabha,38473.0,19.63148548801894
181.0,Amta,Uluberia,AITC,80717.0,68620.0,CPM,158522.0,2009,Lok Sabha,12097.0,7.631117447420547
181.0,AMTA,Uluberia,INC,88264.0,74545.0,CPM,170337.0,2011,Vidhan Sabha,13719.0,8.054034061889078
181.0,Amta,Uluberia,AITC,82894.0,55729.0,CPM,177413.0,2014,Lok Sabha,27165.0,15.311730256520098
181.0,AMTA,Uluberia,INC,89149.0,84645.0,AITC,189475.0,2016,Vidhan Sabha,4504.0,2.377094603509698
181.0,Amta,Uluberia,AITC,104259.0,66785.0,BJP,195159.0,2019,Lok Sabha,37474.0,19.201779062200565
181.0,AMTA,Uluberia,AITC,102445.0,76240.0,BJP,208810.0,2021,Vidhan Sabha,26205.0,12.549686317705092
181.0,Amta,Uluberia,AITC,101868.0,74370.0,BJP,202348.0,2024,Lok Sabha,27498.0,13.589459742621624
182.0,Udaynarayanpur,Uluberia,AITC,73495.0,72053.0,CPM,152914.0,2009,Lok Sabha,1442.0,0.9430137201302693
182.0,UDAYNARAYANPUR,Uluberia,AITC,91879.0,67988.0,CPM,166723.0,2011,Vidhan Sabha,23891.0,14.329756542288708
182.0,Udaynarayanpur,Uluberia,AITC,98277.0,51152.0,CPM,172099.0,2014,Lok Sabha,47125.0,27.382494959296682
182.0,UDAYNARAYANPUR,Uluberia,AITC,94828.0,71070.0,INC,181931.0,2016,Vidhan Sabha,23758.0,13.058797016451292
182.0,Udaynarayanpur,Uluberia,AITC,107926.0,68105.0,BJP,188607.0,2019,Lok Sabha,39821.0,21.113214249736224
182.0,UDAYNARAYANPUR,Uluberia,AITC,101510.0,87512.0,BJP,198211.0,2021,Vidhan Sabha,13998.0,7.062171120674433
182.0,Udaynarayanpur,Uluberia,AITC,114589.0,68060.0,BJP,193652.0,2024,Lok Sabha,46529.0,24.02712081465722
183.0,Jagatballavpur,Srerampur,AITC,92405.0,67290.0,CPM,172798.0,2009,Lok Sabha,25115.0,14.534311739719211
183.0,JAGATBALLAVPUR,Sreerampur,AITC,102580.0,74800.0,CPM,189311.0,2011,Vidhan Sabha,27780.0,14.674266154634438
183.0,Jagatballavpur,Srerampur,AITC,84741.0,61788.0,CPM,200853.0,2014,Lok Sabha,22953.0,11.42776060103658
183.0,JAGATBALLAVPUR,Sreerampur,AITC,103348.0,78667.0,CPM,212212.0,2016,Vidhan Sabha,24681.0,11.630350781294178
183.0,Jagatballavpur,Srerampur,AITC,100571.0,88641.0,BJP,218582.0,2019,Lok Sabha,11930.0,5.457905957489638
183.0,JAGATBALLAVPUR,Sreerampur,AITC,116562.0,87366.0,BJP,235721.0,2021,Vidhan Sabha,29196.0,12.385829009719117
183.0,Jagatballavpur,Sreerampur,AITC,113092.0,86482.0,BJP,233452.0,2024,Lok Sabha,26610.0,11.398488768569127
184.0,Domjur,Srerampur,AITC,82568.0,74671.0,CPM,166682.0,2009,Lok Sabha,7897.0,4.737764125700435
184.0,DOMJUR,Sreerampur,AITC,101042.0,76056.0,CPM,186878.0,2011,Vidhan Sabha,24986.0,13.370220143623113
184.0,Domjur,Srerampur,AITC,98003.0,58080.0,CPM,203627.0,2014,Lok Sabha,39923.0,19.60594616627461
184.0,DOMJUR,Sreerampur,AITC,148768.0,41067.0,IND,219557.0,2016,Vidhan Sabha,107701.0,49.05377646806979
184.0,Domjur,Srerampur,AITC,125410.0,70377.0,BJP,226750.0,2019,Lok Sabha,55033.0,24.270341786108048
184.0,DOMJUR,Sreerampur,AITC,130499.0,87879.0,BJP,250978.0,2021,Vidhan Sabha,42620.0,16.981568105571007
184.0,Domjur,Sreerampur,AITC,129382.0,70669.0,BJP,243681.0,2024,Lok Sabha,58713.0,24.09420512883647
185.0,Uttarpara,Srerampur,AITC,82100.0,61015.0,CPM,153686.0,2009,Lok Sabha,21085.0,13.719532032846192
185.0,UTTARPARA,Sreerampur,AITC,104753.0,61560.0,CPM,175268.0,2011,Vidhan Sabha,43193.0,24.643973800123238
185.0,Uttarpara,Srerampur,AITC,68722.0,52491.0,BJP,183735.0,2014,Lok Sabha,16231.0,8.833918415108716
185.0,UTTARPARA,Sreerampur,AITC,84918.0,72918.0,CPM,189155.0,2016,Vidhan Sabha,12000.0,6.34400359493537
185.0,Uttarpara,Srerampur,AITC,75438.0,71947.0,BJP,192220.0,2019,Lok Sabha,3491.0,1.8161481635625845
185.0,UTTARPARA,Sreerampur,AITC,93878.0,57889.0,BJP,199894.0,2021,Vidhan Sabha,35989.0,18.00404214233544
185.0,Uttarpara,Sreerampur,AITC,74618.0,65578.0,BJP,193163.0,2024,Lok Sabha,9040.0,4.6799852973913225
186.0,Sreerampur,Srerampur,AITC,80294.0,44576.0,CPM,136366.0,2009,Lok Sabha,35718.0,26.1927459924028
186.0,SREERAMPUR,Sreerampur,AITC,97540.0,45849.0,CPI,152818.0,2011,Vidhan Sabha,51691.0,33.8252038372443
186.0,Sreerampur,Srerampur,BJP,54241.0,51541.0,AITC,166457.0,2014,Lok Sabha,2700.0,1.6220405269829443
186.0,SREERAMPUR,Sreerampur,AITC,74995.0,65088.0,INC,171296.0,2016,Vidhan Sabha,9907.0,5.783555949934616
186.0,Sreerampur,Srerampur,BJP,75326.0,72823.0,AITC,178493.0,2019,Lok Sabha,2503.0,1.4022958883541652
186.0,SREERAMPUR,Sreerampur,AITC,93021.0,69588.0,BJP,188081.0,2021,Vidhan Sabha,23433.0,12.458993731424227
186.0,Sreerampur,Sreerampur,AITC,71927.0,64106.0,BJP,182901.0,2024,Lok Sabha,7821.0,4.276083783030163
187.0,Champdani,Srerampur,AITC,82928.0,49438.0,CPM,143833.0,2009,Lok Sabha,33490.0,23.2839473556138
187.0,CHAMPDANI,Sreerampur,AITC,92476.0,56163.0,CPM,161777.0,2011,Vidhan Sabha,36313.0,22.446330442522733
187.0,Champdani,Srerampur,AITC,54128.0,51695.0,BJP,174307.0,2014,Lok Sabha,2433.0,1.3958131342975326
187.0,CHAMPDANI,Sreerampur,INC,81330.0,74048.0,AITC,184262.0,2016,Vidhan Sabha,7282.0,3.9519814177638364
187.0,Champdani,Srerampur,AITC,80930.0,79071.0,BJP,190702.0,2019,Lok Sabha,1859.0,0.9748193516586087
187.0,CHAMPDANI,Sreerampur,AITC,100972.0,70894.0,BJP,201131.0,2021,Vidhan Sabha,30078.0,14.954432683176636
187.0,Champdani,Sreerampur,AITC,80759.0,72168.0,BJP,194489.0,2024,Lok Sabha,8591.0,4.417216397842552
188.0,Singur,Hooghly,AITC,87524.0,65267.0,CPM,163692.0,2009,Lok Sabha,22257.0,13.596877061798986
188.0,SINGUR,Hooghly,AITC,100869.0,66058.0,CPM,175085.0,2011,Vidhan Sabha,34811.0,19.88234286203844
188.0,Singur,Hooghly,AITC,90606.0,60655.0,CPM,184821.0,2014,Lok Sabha,29951.0,16.205409558437623
188.0,SINGUR,Hooghly,AITC,96212.0,75885.0,CPM,195444.0,2016,Vidhan Sabha,20327.0,10.400421604142362
188.0,Singur,Hooghly,BJP,93177.0,82748.0,AITC,200580.0,2019,Lok Sabha,10429.0,5.199421677136304
188.0,SINGUR,Hooghly,AITC,101077.0,75154.0,BJP,209938.0,2021,Vidhan Sabha,25923.0,12.347931294001086
188.0,Singur,Hooghly,AITC,102740.0,83914.0,BJP,208691.0,2024,Lok Sabha,18826.0,9.020992759630268
189.0,Chandannagar,Hooghly,AITC,75490.0,54960.0,CPM,141168.0,2009,Lok Sabha,20530.0,14.542955910687974
189.0,CHANDANNAGORE,Hooghly,AITC,96430.0,53391.0,CPM,158710.0,2011,Vidhan Sabha,43039.0,27.118013987776447
189.0,Chandannagore,Hooghly,AITC,67447.0,42284.0,CPM,163840.0,2014,Lok Sabha,25163.0,15.358276367187502
189.0,CHANDANNAGORE,Hooghly,AITC,75727.0,73613.0,CPM,168905.0,2016,Vidhan Sabha,2114.0,1.2515911311092034
189.0,Chandannagar,Hooghly,AITC,71196.0,68321.0,BJP,171876.0,2019,Lok Sabha,2875.0,1.6727175405524912
189.0,CHANDANNAGORE,Hooghly,AITC,86778.0,55749.0,BJP,182178.0,2021,Vidhan Sabha,31029.0,17.032243190725556
189.0,Chandannagar,Hooghly,AITC,79222.0,72758.0,BJP,178613.0,2024,Lok Sabha,6464.0,3.6189974973826096
190.0,Chunchura,Hooghly,AITC,101205.0,84314.0,CPM,200890.0,2009,Lok Sabha,16891.0,8.408084026083927
190.0,CHUNCHURA,Hooghly,AITC,127206.0,82614.0,AIFB,223566.0,2011,Vidhan Sabha,44592.0,19.945787821046135
190.0,Chunchura,Hooghly,AITC,102345.0,63491.0,CPM,230821.0,2014,Lok Sabha,38854.0,16.83295713994827
190.0,CHUNCHURA,Hooghly,AITC,118501.0,88817.0,AIFB,241538.0,2016,Vidhan Sabha,29684.0,12.289577623396733
190.0,Chunchura,Hooghly,BJP,116603.0,95587.0,AITC,247038.0,2019,Lok Sabha,21016.0,8.507193225333754
190.0,CHUNCHURA,Hooghly,AITC,117104.0,98687.0,BJP,254737.0,2021,Vidhan Sabha,18417.0,7.229809568299854
190.0,Chunchura,Hooghly,BJP,112760.0,104496.0,AITC,250492.0,2024,Lok Sabha,8264.0,3.2991073567219713
191.0,Balagarh,Hooghly,AITC,87176.0,66328.0,CPM,167786.0,2009,Lok Sabha,20848.0,12.425351340397887
191.0,BALAGARH,Hooghly,AITC,96254.0,74671.0,CPM,183867.0,2011,Vidhan Sabha,21583.0,11.738376108817787
191.0,Balagarh,Hooghly,AITC,82371.0,67513.0,CPM,193583.0,2014,Lok Sabha,14858.0,7.675260740870842
191.0,BALAGARH,Hooghly,AITC,96472.0,78635.0,CPM,203683.0,2016,Vidhan Sabha,17837.0,8.757235508118006
191.0,Balagarh,Hooghly,BJP,110175.0,76121.0,AITC,211072.0,2019,Lok Sabha,34054.0,16.133831109763495
191.0,BALAGARH,Hooghly,AITC,100364.0,94580.0,BJP,219957.0,2021,Vidhan Sabha,5784.0,2.6296048773169303
191.0,Balagarh,Hooghly,BJP,101412.0,95465.0,AITC,217858.0,2024,Lok Sabha,5947.0,2.7297597517649113
192.0,Pandua,Hooghly,CPM,77101.0,68019.0,AITC,160892.0,2009,Lok Sabha,9082.0,5.644780349551252
192.0,PANDUA,Hooghly,CPM,84830.0,84433.0,AITC,181878.0,2011,Vidhan Sabha,397.0,0.21827818647664918
192.0,Pandua,Hooghly,AITC,84795.0,77315.0,CPM,196470.0,2014,Lok Sabha,7480.0,3.8071970275360107
192.0,PANDUA,Hooghly,CPM,91489.0,90097.0,AITC,209433.0,2016,Vidhan Sabha,1392.0,0.664651702453768
192.0,Pandua,Hooghly,BJP,89883.0,89181.0,AITC,215300.0,2019,Lok Sabha,702.0,0.3260566651184394
192.0,PANDUA,Hooghly,AITC,102874.0,71016.0,BJP,223664.0,2021,Vidhan Sabha,31858.0,14.243686959009944
192.0,Pandua,Hooghly,AITC,106193.0,80407.0,BJP,222380.0,2024,Lok Sabha,25786.0,11.595467218275026
193.0,Saptagram,Hooghly,AITC,76826.0,57388.0,CPM,146669.0,2009,Lok Sabha,19438.0,13.252970975461754
193.0,SAPTAGRAM,Hooghly,AITC,90289.0,59421.0,CPM,159787.0,2011,Vidhan Sabha,30868.0,19.318217376882977
193.0,Saptagram,Hooghly,AITC,72817.0,49802.0,CPM,170445.0,2014,Lok Sabha,23015.0,13.502889495145062
193.0,SAPTAGRAM,Hooghly,AITC,88208.0,69641.0,INC,180292.0,2016,Vidhan Sabha,18567.0,10.298293878818805
193.0,Saptagram,Hooghly,BJP,94392.0,72807.0,AITC,184826.0,2019,Lok Sabha,21585.0,11.678551718914006
193.0,SAPTAGRAM,Hooghly,AITC,93328.0,83556.0,BJP,192190.0,2021,Vidhan Sabha,9772.0,5.084551745668349
193.0,Saptagram,Hooghly,BJP,87760.0,85268.0,AITC,190129.0,2024,Lok Sabha,2492.0,1.3106890584813469
194.0,Chanditala,Srerampur,AITC,76645.0,61783.0,CPM,148580.0,2009,Lok Sabha,14862.0,10.002692152375825
194.0,CHANDITALA,Sreerampur,AITC,86394.0,69474.0,CPM,164700.0,2011,Vidhan Sabha,16920.0,10.273224043715846
194.0,Chanditala,Srerampur,AITC,74187.0,58157.0,CPM,176363.0,2014,Lok Sabha,16030.0,9.089208053843494
194.0,CHANDITALA,Sreerampur,AITC,91874.0,77698.0,CPM,190300.0,2016,Vidhan Sabha,14176.0,7.449290593799264
194.0,Chanditala,Srerampur,AITC,88101.0,70885.0,BJP,194676.0,2019,Lok Sabha,17216.0,8.843411617251228
194.0,CHANDITALA,Sreerampur,AITC,103118.0,61771.0,BJP,207106.0,2021,Vidhan Sabha,41347.0,19.964172935598196
194.0,Chanditala,Sreerampur,AITC,99001.0,63651.0,BJP,203544.0,2024,Lok Sabha,35350.0,17.367252289431278
195.0,Jangipara,Srerampur,CPM,73284.0,72548.0,AITC,158738.0,2009,Lok Sabha,736.0,0.46365709533949023
195.0,JANGIPARA,Sreerampur,AITC,87133.0,74057.0,CPM,172409.0,2011,Vidhan Sabha,13076.0,7.5842908432854435
195.0,Jangipara,Srerampur,AITC,83162.0,60649.0,CPM,183641.0,2014,Lok Sabha,22513.0,12.25924493985548
195.0,JANGIPARA,Sreerampur,AITC,99324.0,75719.0,CPM,195515.0,2016,Vidhan Sabha,23605.0,12.073242462215175
195.0,Jangipara,Srerampur,AITC,93958.0,82026.0,BJP,198619.0,2019,Lok Sabha,11932.0,6.0074816608682955
195.0,JANGIPARA,Sreerampur,AITC,101885.0,83959.0,BJP,210411.0,2021,Vidhan Sabha,17926.0,8.519516565198588
195.0,Jangipara,Sreerampur,AITC,103086.0,75066.0,BJP,205644.0,2024,Lok Sabha,28020.0,13.62548870864212
196.0,Haripal,Arambagh,INC,76149.0,75595.0,CPM,165421.0,2009,Lok Sabha,554.0,0.33490306551163396
196.0,HARIPAL,Arambag,AITC,98146.0,76073.0,CPM,182775.0,2011,Vidhan Sabha,22073.0,12.07659690876761
196.0,Haripal,Arambagh,AITC,103066.0,62706.0,CPM,196010.0,2014,Lok Sabha,40360.0,20.59078618437835
196.0,HARIPAL,Arambag,AITC,110899.0,79424.0,CPM,208398.0,2016,Vidhan Sabha,31475.0,15.103311931976314
196.0,Haripal,Arambagh,AITC,95295.0,85731.0,BJP,211046.0,2019,Lok Sabha,9564.0,4.5317134653108795
196.0,HARIPAL,Arambag,AITC,110215.0,87143.0,BJP,220774.0,2021,Vidhan Sabha,23072.0,10.450505947258282
196.0,Haripal,Arambag,AITC,115371.0,82912.0,BJP,219184.0,2024,Lok Sabha,32459.0,14.809018906489523
197.0,Dhanekhali,Hooghly,CPM,86341.0,77136.0,AITC,180087.0,2009,Lok Sabha,9205.0,5.111418370010051
197.0,DHANEKHALI,Hooghly,AITC,100529.0,84252.0,AIFB,196433.0,2011,Vidhan Sabha,16277.0,8.286285909190411
197.0,Dhanekhali,Hooghly,AITC,112737.0,63000.0,CPM,206037.0,2014,Lok Sabha,49737.0,24.139838960963324
197.0,DHANEKHALI,Hooghly,AITC,125298.0,66654.0,AIFB,217750.0,2016,Vidhan Sabha,58644.0,26.931802525832378
197.0,Dhanekhali,Hooghly,AITC,109842.0,97480.0,BJP,224776.0,2019,Lok Sabha,12362.0,5.499697476598925
197.0,DHANEKHALI,Hooghly,AITC,124776.0,94617.0,BJP,233838.0,2021,Vidhan Sabha,30159.0,12.897390501116156
197.0,Dhanekhali,Hooghly,AITC,126736.0,84856.0,BJP,230535.0,2024,Lok Sabha,41880.0,18.16643893551955
198.0,Tarakeswar,Arambagh,CPM,82089.0,64217.0,INC,158922.0,2009,Lok Sabha,17872.0,11.245768364354841
198.0,TARAKESWAR,Arambag,AITC,97022.0,71550.0,CPM,176072.0,2011,Vidhan Sabha,25472.0,14.466809032668454
198.0,Tarakeswar,Arambagh,AITC,101778.0,53868.0,CPM,183743.0,2014,Lok Sabha,47910.0,26.07446270061989
198.0,TARAKESWAR,Arambag,AITC,97588.0,69898.0,NCP,192276.0,2016,Vidhan Sabha,27690.0,14.401173313362042
198.0,Tarakeswar,Arambagh,AITC,88096.0,83753.0,BJP,197194.0,2019,Lok Sabha,4343.0,2.2023996673326773
198.0,TARAKESWAR,Arambag,AITC,96698.0,89214.0,BJP,205917.0,2021,Vidhan Sabha,7484.0,3.634474084218399
198.0,Tarakeswar,Arambag,AITC,97685.0,86517.0,BJP,203703.0,2024,Lok Sabha,11168.0,5.482491666789394
199.0,Pursurah,Arambagh,CPM,83104.0,76038.0,INC,174201.0,2009,Lok Sabha,7066.0,4.056233890735415
199.0,PURSURAH,Arambag,AITC,107794.0,76104.0,CPM,191616.0,2011,Vidhan Sabha,31690.0,16.538284903139612
199.0,Pursurah,Arambagh,AITC,105364.0,53798.0,CPM,195855.0,2014,Lok Sabha,51566.0,26.328661509790408
199.0,PURSURAH,Arambag,AITC,105275.0,76148.0,INC,206014.0,2016,Vidhan Sabha,29127.0,14.13835952896405
199.0,Pursurah,Arambagh,BJP,107759.0,81917.0,AITC,211569.0,2019,Lok Sabha,25842.0,12.21445485869858
199.0,PURSURAH,Arambag,BJP,119334.0,91156.0,AITC,223074.0,2021,Vidhan Sabha,28178.0,12.631682759980992
199.0,Pursurah,Arambag,BJP,114636.0,91744.0,AITC,220553.0,2024,Lok Sabha,22892.0,10.379364597171655
200.0,Arambag,Arambagh,CPM,98091.0,50404.0,INC,162503.0,2009,Lok Sabha,47687.0,29.345304394380413
200.0,ARAMBAG,Arambag,AITC,98011.0,78448.0,CPM,183653.0,2011,Vidhan Sabha,19563.0,10.652153790027933
200.0,Arambagh,Arambagh,AITC,105449.0,54282.0,CPM,189872.0,2014,Lok Sabha,51167.0,26.94815454622061
200.0,ARAMBAG,Arambag,AITC,107579.0,71122.0,CPM,199710.0,2016,Vidhan Sabha,36457.0,18.254969706073805
200.0,Arambagh,Arambagh,AITC,93883.0,89876.0,BJP,206340.0,2019,Lok Sabha,4007.0,1.9419404865755547
200.0,ARAMBAG,Arambag,BJP,103108.0,95936.0,AITC,219960.0,2021,Vidhan Sabha,7172.0,3.26059283506092
200.0,Arambag,Arambag,AITC,98847.0,98301.0,BJP,214612.0,2024,Lok Sabha,546.0,0.2544126143924851
201.0,Goghat,Arambagh,CPM,103278.0,42535.0,INC,162145.0,2009,Lok Sabha,60743.0,37.462148077338185
201.0,GOGHAT,Arambag,AIFB,86514.0,82249.0,INC,176420.0,2011,Vidhan Sabha,4265.0,2.4175263575558326
201.0,Goghat,Arambagh,AITC,103337.0,57582.0,CPM,189641.0,2014,Lok Sabha,45755.0,24.12716659372182
201.0,GOGHAT,Arambag,AITC,102958.0,72072.0,AIFB,198462.0,2016,Vidhan Sabha,30886.0,15.562676986022513
201.0,Goghat,Arambagh,BJP,95284.0,87217.0,AITC,207676.0,2019,Lok Sabha,8067.0,3.8844161097093552
201.0,GOGHAT,Arambag,BJP,102227.0,98080.0,AITC,219545.0,2021,Vidhan Sabha,4147.0,1.888906602291102
